transaction_id,transaction_date,transaction_time,store_id,store_location,product_id,transaction_qty,unit_price,Total_Bill,product_category,product_type,product_detail,Size,Month Name,Day Name,Hour,Month,Day of Week
146526,2023-06-28,6:50:19 AM,8,Hell's Kitchen,58,1,3.5,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Regular,June,Wednesday,10,6,2
146999,2023-06-28,7:50:19 AM,8,Hell's Kitchen,58,1,3.5,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Regular,June,Wednesday,15,6,2
147011,2023-06-28,8:50:19 AM,8,Hell's Kitchen,58,1,3.5,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Regular,June,Wednesday,15,6,2
147029,2023-06-28,9:50:19 AM,8,Hell's Kitchen,58,1,3.5,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Regular,June,Wednesday,15,6,2
147259,2023-06-28,10:50:19 AM,8,Hell's Kitchen,58,1,3.5,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Regular,June,Wednesday,18,6,2
146327,2023-06-28,11:50:19 AM,3,Astoria,58,1,3.5,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Regular,June,Wednesday,7,6,2
146876,2023-06-28,12:50:19 PM,3,Astoria,58,1,3.5,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Regular,June,Wednesday,14,6,2
146922,2023-06-28,1:50:19 PM,3,Astoria,58,1,3.5,3.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Regular,June,Wednesday,14,6,2
146749,2023-06-28,2:50:19 PM,8,Hell's Kitchen,27,1,3.5,3.5,Coffee,Organic brewed coffee,Brazilian,Large,June,Wednesday,12,6,2
146785,2023-06-28,3:50:19 PM,8,Hell's Kitchen,27,1,3.5,3.5,Coffee,Organic brewed coffee,Brazilian,Large,June,Wednesday,13,6,2
146970,2023-06-28,4:50:19 PM,8,Hell's Kitchen,27,1,3.5,3.5,Coffee,Organic brewed coffee,Brazilian,Large,June,Wednesday,15,6,2
147007,2023-06-28,5:50:19 PM,8,Hell's Kitchen,27,1,3.5,3.5,Coffee,Organic brewed coffee,Brazilian,Large,June,Wednesday,15,6,2
147274,2023-06-28,6:50:19 PM,8,Hell's Kitchen,27,1,3.5,3.5,Coffee,Organic brewed coffee,Brazilian,Large,June,Wednesday,18,6,2
146537,2023-06-28,7:50:19 PM,3,Astoria,27,1,3.5,3.5,Coffee,Organic brewed coffee,Brazilian,Large,June,Wednesday,10,6,2
146812,2023-06-28,8:50:19 PM,3,Astoria,27,1,3.5,3.5,Coffee,Organic brewed coffee,Brazilian,Large,June,Wednesday,13,6,2
147041,2023-06-28,9:50:19 PM,3,Astoria,27,1,3.5,3.5,Coffee,Organic brewed coffee,Brazilian,Large,June,Wednesday,15,6,2
147180,2023-06-28,10:50:19 PM,3,Astoria,27,1,3.5,3.5,Coffee,Organic brewed coffee,Brazilian,Large,June,Wednesday,17,6,2
147324,2023-06-28,11:50:19 PM,3,Astoria,27,1,3.5,3.5,Coffee,Organic brewed coffee,Brazilian,Large,June,Wednesday,19,6,2
146321,2023-06-28,12:50:19 AM,5,Lower Manhattan,27,1,3.5,3.5,Coffee,Organic brewed coffee,Brazilian,Large,June,Wednesday,7,6,2
146696,2023-06-28,1:50:19 AM,5,Lower Manhattan,27,1,3.5,3.5,Coffee,Organic brewed coffee,Brazilian,Large,June,Wednesday,11,6,2
146872,2023-06-28,2:50:19 AM,5,Lower Manhattan,27,1,3.5,3.5,Coffee,Organic brewed coffee,Brazilian,Large,June,Wednesday,14,6,2
146294,2023-06-28,3:50:19 AM,5,Lower Manhattan,33,1,3.5,3.5,Coffee,Gourmet brewed coffee,Ethiopia,Large,June,Wednesday,7,6,2
146446,2023-06-28,4:50:19 AM,5,Lower Manhattan,33,1,3.5,3.5,Coffee,Gourmet brewed coffee,Ethiopia,Large,June,Wednesday,9,6,2
146941,2023-06-28,5:50:19 AM,5,Lower Manhattan,33,1,3.5,3.5,Coffee,Gourmet brewed coffee,Ethiopia,Large,June,Wednesday,14,6,2
146980,2023-06-28,6:50:19 AM,5,Lower Manhattan,33,1,3.5,3.5,Coffee,Gourmet brewed coffee,Ethiopia,Large,June,Wednesday,15,6,2
147033,2023-06-28,7:50:19 AM,5,Lower Manhattan,33,1,3.5,3.5,Coffee,Gourmet brewed coffee,Ethiopia,Large,June,Wednesday,15,6,2
147120,2023-06-28,8:50:19 AM,5,Lower Manhattan,33,1,3.5,3.5,Coffee,Gourmet brewed coffee,Ethiopia,Large,June,Wednesday,16,6,2
147216,2023-06-28,9:50:19 AM,5,Lower Manhattan,33,1,3.5,3.5,Coffee,Gourmet brewed coffee,Ethiopia,Large,June,Wednesday,17,6,2
147226,2023-06-28,10:50:19 AM,5,Lower Manhattan,33,1,3.5,3.5,Coffee,Gourmet brewed coffee,Ethiopia,Large,June,Wednesday,18,6,2
146509,2023-06-28,11:50:19 AM,8,Hell's Kitchen,33,1,3.5,3.5,Coffee,Gourmet brewed coffee,Ethiopia,Large,June,Wednesday,9,6,2
146520,2023-06-28,12:50:19 PM,8,Hell's Kitchen,33,1,3.5,3.5,Coffee,Gourmet brewed coffee,Ethiopia,Large,June,Wednesday,10,6,2
147020,2023-06-28,1:50:19 PM,8,Hell's Kitchen,33,1,3.5,3.5,Coffee,Gourmet brewed coffee,Ethiopia,Large,June,Wednesday,15,6,2
147210,2023-06-28,2:50:19 PM,8,Hell's Kitchen,33,1,3.5,3.5,Coffee,Gourmet brewed coffee,Ethiopia,Large,June,Wednesday,17,6,2
147272,2023-06-28,3:50:19 PM,8,Hell's Kitchen,33,1,3.5,3.5,Coffee,Gourmet brewed coffee,Ethiopia,Large,June,Wednesday,18,6,2
146323,2023-06-28,4:50:19 PM,3,Astoria,33,1,3.5,3.5,Coffee,Gourmet brewed coffee,Ethiopia,Large,June,Wednesday,7,6,2
146336,2023-06-28,5:50:19 PM,3,Astoria,33,1,3.5,3.5,Coffee,Gourmet brewed coffee,Ethiopia,Large,June,Wednesday,7,6,2
146743,2023-06-28,6:50:19 PM,3,Astoria,33,1,3.5,3.5,Coffee,Gourmet brewed coffee,Ethiopia,Large,June,Wednesday,12,6,2
146855,2023-06-28,7:50:19 PM,3,Astoria,33,1,3.5,3.5,Coffee,Gourmet brewed coffee,Ethiopia,Large,June,Wednesday,13,6,2
147277,2023-06-28,8:50:19 PM,3,Astoria,33,1,3.5,3.5,Coffee,Gourmet brewed coffee,Ethiopia,Large,June,Wednesday,18,6,2
147143,2023-06-28,9:50:19 PM,8,Hell's Kitchen,75,1,3.5,3.5,Bakery,Pastry,Croissant,Not Defined,June,Wednesday,16,6,2
147298,2023-06-28,10:50:19 PM,8,Hell's Kitchen,75,1,3.5,3.5,Bakery,Pastry,Croissant,Not Defined,June,Wednesday,19,6,2
146456,2023-06-28,11:50:19 PM,8,Hell's Kitchen,75,1,3.5,3.5,Bakery,Pastry,Croissant,Not Defined,June,Wednesday,9,6,2
146483,2023-06-28,12:50:19 AM,8,Hell's Kitchen,75,1,3.5,3.5,Bakery,Pastry,Croissant,Not Defined,June,Wednesday,9,6,2
146566,2023-06-28,1:50:19 AM,8,Hell's Kitchen,75,1,3.5,3.5,Bakery,Pastry,Croissant,Not Defined,June,Wednesday,10,6,2
146472,2023-06-28,2:50:19 AM,3,Astoria,75,1,3.5,3.5,Bakery,Pastry,Croissant,Not Defined,June,Wednesday,9,6,2
146571,2023-06-28,3:50:19 AM,3,Astoria,75,1,3.5,3.5,Bakery,Pastry,Croissant,Not Defined,June,Wednesday,10,6,2
146828,2023-06-28,4:50:19 AM,3,Astoria,75,1,3.5,3.5,Bakery,Pastry,Croissant,Not Defined,June,Wednesday,13,6,2
147015,2023-06-28,5:50:19 AM,3,Astoria,75,1,3.5,3.5,Bakery,Pastry,Croissant,Not Defined,June,Wednesday,15,6,2
146320,2023-06-28,6:50:19 AM,5,Lower Manhattan,75,1,3.5,3.5,Bakery,Pastry,Croissant,Not Defined,June,Wednesday,7,6,2
146330,2023-06-28,7:50:19 AM,5,Lower Manhattan,75,1,3.5,3.5,Bakery,Pastry,Croissant,Not Defined,June,Wednesday,7,6,2
146836,2023-06-28,8:50:19 AM,5,Lower Manhattan,75,1,3.5,3.5,Bakery,Pastry,Croissant,Not Defined,June,Wednesday,13,6,2
147049,2023-06-28,9:50:19 AM,5,Lower Manhattan,75,1,3.5,3.5,Bakery,Pastry,Croissant,Not Defined,June,Wednesday,15,6,2
146377,2023-06-28,10:50:19 AM,8,Hell's Kitchen,74,1,3.5,3.5,Bakery,Biscotti,Ginger Biscotti,Not Defined,June,Wednesday,8,6,2
146343,2023-06-28,11:50:19 AM,3,Astoria,74,1,3.5,3.5,Bakery,Biscotti,Ginger Biscotti,Not Defined,June,Wednesday,8,6,2
147046,2023-06-28,12:50:19 PM,3,Astoria,74,1,3.5,3.5,Bakery,Biscotti,Ginger Biscotti,Not Defined,June,Wednesday,15,6,2
146309,2023-06-28,1:50:19 PM,5,Lower Manhattan,74,1,3.5,3.5,Bakery,Biscotti,Ginger Biscotti,Not Defined,June,Wednesday,7,6,2
146373,2023-06-28,2:50:19 PM,5,Lower Manhattan,74,1,3.5,3.5,Bakery,Biscotti,Ginger Biscotti,Not Defined,June,Wednesday,8,6,2
146413,2023-06-28,3:50:19 PM,5,Lower Manhattan,74,1,3.5,3.5,Bakery,Biscotti,Ginger Biscotti,Not Defined,June,Wednesday,8,6,2
146429,2023-06-28,4:50:19 PM,5,Lower Manhattan,74,1,3.5,3.5,Bakery,Biscotti,Ginger Biscotti,Not Defined,June,Wednesday,8,6,2
146488,2023-06-28,5:50:19 PM,5,Lower Manhattan,74,1,3.5,3.5,Bakery,Biscotti,Ginger Biscotti,Not Defined,June,Wednesday,9,6,2
146555,2023-06-28,6:50:19 PM,5,Lower Manhattan,74,1,3.5,3.5,Bakery,Biscotti,Ginger Biscotti,Not Defined,June,Wednesday,10,6,2
146561,2023-06-28,7:50:19 PM,5,Lower Manhattan,74,1,3.5,3.5,Bakery,Biscotti,Ginger Biscotti,Not Defined,June,Wednesday,10,6,2
146735,2023-06-28,8:50:19 PM,5,Lower Manhattan,74,1,3.5,3.5,Bakery,Biscotti,Ginger Biscotti,Not Defined,June,Wednesday,12,6,2
147040,2023-06-28,9:50:19 PM,5,Lower Manhattan,74,1,3.5,3.5,Bakery,Biscotti,Ginger Biscotti,Not Defined,June,Wednesday,15,6,2
146838,2023-06-28,10:50:19 PM,8,Hell's Kitchen,76,1,3.5,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,Not Defined,June,Wednesday,13,6,2
146920,2023-06-28,11:50:19 PM,8,Hell's Kitchen,76,1,3.5,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,Not Defined,June,Wednesday,14,6,2
147022,2023-06-28,12:50:19 AM,8,Hell's Kitchen,76,1,3.5,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,Not Defined,June,Wednesday,15,6,2
147060,2023-06-28,1:50:19 AM,8,Hell's Kitchen,76,1,3.5,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,Not Defined,June,Wednesday,16,6,2
147063,2023-06-28,2:50:19 AM,8,Hell's Kitchen,76,1,3.5,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,Not Defined,June,Wednesday,16,6,2
147076,2023-06-28,3:50:19 AM,8,Hell's Kitchen,76,1,3.5,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,Not Defined,June,Wednesday,16,6,2
147110,2023-06-28,4:50:19 AM,8,Hell's Kitchen,76,1,3.5,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,Not Defined,June,Wednesday,16,6,2
147201,2023-06-28,5:50:19 AM,8,Hell's Kitchen,76,1,3.5,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,Not Defined,June,Wednesday,17,6,2
146303,2023-06-28,6:50:19 AM,3,Astoria,76,1,3.5,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,Not Defined,June,Wednesday,7,6,2
146507,2023-06-28,7:50:19 AM,3,Astoria,76,1,3.5,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,Not Defined,June,Wednesday,9,6,2
146646,2023-06-28,8:50:19 AM,3,Astoria,76,1,3.5,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,Not Defined,June,Wednesday,11,6,2
147127,2023-06-28,9:50:19 AM,3,Astoria,76,1,3.5,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,Not Defined,June,Wednesday,16,6,2
147281,2023-06-28,10:50:19 AM,3,Astoria,76,1,3.5,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,Not Defined,June,Wednesday,18,6,2
146338,2023-06-28,11:50:19 AM,5,Lower Manhattan,76,1,3.5,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,Not Defined,June,Wednesday,7,6,2
146599,2023-06-28,12:50:19 PM,5,Lower Manhattan,76,1,3.5,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,Not Defined,June,Wednesday,10,6,2
146988,2023-06-28,1:50:19 PM,5,Lower Manhattan,76,1,3.5,3.5,Bakery,Biscotti,Chocolate Chip Biscotti,Not Defined,June,Wednesday,15,6,2
146535,2023-06-28,2:50:19 PM,5,Lower Manhattan,69,1,3.25,3.25,Bakery,Biscotti,Hazelnut Biscotti,Not Defined,June,Wednesday,10,6,2
146706,2023-06-28,3:50:19 PM,5,Lower Manhattan,69,1,3.25,3.25,Bakery,Biscotti,Hazelnut Biscotti,Not Defined,June,Wednesday,12,6,2
146961,2023-06-28,4:50:19 PM,5,Lower Manhattan,69,1,3.25,3.25,Bakery,Biscotti,Hazelnut Biscotti,Not Defined,June,Wednesday,14,6,2
146963,2023-06-28,5:50:19 PM,5,Lower Manhattan,69,1,3.25,3.25,Bakery,Biscotti,Hazelnut Biscotti,Not Defined,June,Wednesday,15,6,2
146662,2023-06-28,6:50:19 PM,3,Astoria,69,1,3.25,3.25,Bakery,Biscotti,Hazelnut Biscotti,Not Defined,June,Wednesday,11,6,2
146763,2023-06-28,7:50:19 PM,3,Astoria,69,1,3.25,3.25,Bakery,Biscotti,Hazelnut Biscotti,Not Defined,June,Wednesday,12,6,2
146976,2023-06-28,8:50:19 PM,3,Astoria,69,1,3.25,3.25,Bakery,Biscotti,Hazelnut Biscotti,Not Defined,June,Wednesday,15,6,2
147052,2023-06-28,9:50:19 PM,3,Astoria,69,1,3.25,3.25,Bakery,Biscotti,Hazelnut Biscotti,Not Defined,June,Wednesday,15,6,2
147340,2023-06-28,10:50:19 PM,3,Astoria,69,1,3.25,3.25,Bakery,Biscotti,Hazelnut Biscotti,Not Defined,June,Wednesday,19,6,2
146411,2023-06-28,11:50:19 PM,8,Hell's Kitchen,69,1,3.25,3.25,Bakery,Biscotti,Hazelnut Biscotti,Not Defined,June,Wednesday,8,6,2
146722,2023-06-28,12:50:19 AM,8,Hell's Kitchen,69,1,3.25,3.25,Bakery,Biscotti,Hazelnut Biscotti,Not Defined,June,Wednesday,12,6,2
146834,2023-06-28,1:50:19 AM,8,Hell's Kitchen,69,1,3.25,3.25,Bakery,Biscotti,Hazelnut Biscotti,Not Defined,June,Wednesday,13,6,2
146857,2023-06-28,2:50:19 AM,8,Hell's Kitchen,69,1,3.25,3.25,Bakery,Biscotti,Hazelnut Biscotti,Not Defined,June,Wednesday,13,6,2
147290,2023-06-28,3:50:19 AM,8,Hell's Kitchen,69,1,3.25,3.25,Bakery,Biscotti,Hazelnut Biscotti,Not Defined,June,Wednesday,18,6,2
146782,2023-06-28,4:50:19 AM,5,Lower Manhattan,72,1,3.25,3.25,Bakery,Scone,Ginger Scone,Not Defined,June,Wednesday,13,6,2
146387,2023-06-28,5:50:19 AM,3,Astoria,72,1,3.25,3.25,Bakery,Scone,Ginger Scone,Not Defined,June,Wednesday,8,6,2
146449,2023-06-28,6:50:19 AM,3,Astoria,72,1,3.25,3.25,Bakery,Scone,Ginger Scone,Not Defined,June,Wednesday,9,6,2
146877,2023-06-28,7:50:19 AM,3,Astoria,72,1,3.25,3.25,Bakery,Scone,Ginger Scone,Not Defined,June,Wednesday,14,6,2
147042,2023-06-28,8:50:19 AM,3,Astoria,72,1,3.25,3.25,Bakery,Scone,Ginger Scone,Not Defined,June,Wednesday,15,6,2
147271,2023-06-28,9:50:19 AM,3,Astoria,72,1,3.25,3.25,Bakery,Scone,Ginger Scone,Not Defined,June,Wednesday,18,6,2
146527,2023-06-28,10:50:19 AM,8,Hell's Kitchen,72,1,3.25,3.25,Bakery,Scone,Ginger Scone,Not Defined,June,Wednesday,10,6,2
146617,2023-06-28,11:50:19 AM,8,Hell's Kitchen,72,1,3.25,3.25,Bakery,Scone,Ginger Scone,Not Defined,June,Wednesday,11,6,2
146784,2023-06-28,12:50:19 PM,8,Hell's Kitchen,72,1,3.25,3.25,Bakery,Scone,Ginger Scone,Not Defined,June,Wednesday,13,6,2
147074,2023-06-28,1:50:19 PM,8,Hell's Kitchen,72,1,3.25,3.25,Bakery,Scone,Ginger Scone,Not Defined,June,Wednesday,16,6,2
147273,2023-06-28,2:50:19 PM,8,Hell's Kitchen,72,1,3.25,3.25,Bakery,Scone,Ginger Scone,Not Defined,June,Wednesday,18,6,2
146305,2023-06-28,3:50:19 PM,5,Lower Manhattan,70,1,3.25,3.25,Bakery,Scone,Cranberry Scone,Not Defined,June,Wednesday,7,6,2
146639,2023-06-28,4:50:19 PM,5,Lower Manhattan,70,1,3.25,3.25,Bakery,Scone,Cranberry Scone,Not Defined,June,Wednesday,11,6,2
146687,2023-06-28,5:50:19 PM,5,Lower Manhattan,70,1,3.25,3.25,Bakery,Scone,Cranberry Scone,Not Defined,June,Wednesday,11,6,2
146821,2023-06-28,6:50:19 PM,5,Lower Manhattan,70,1,3.25,3.25,Bakery,Scone,Cranberry Scone,Not Defined,June,Wednesday,13,6,2
147009,2023-06-28,7:50:19 PM,5,Lower Manhattan,70,1,3.25,3.25,Bakery,Scone,Cranberry Scone,Not Defined,June,Wednesday,15,6,2
146478,2023-06-28,8:50:19 PM,3,Astoria,70,1,3.25,3.25,Bakery,Scone,Cranberry Scone,Not Defined,June,Wednesday,9,6,2
146733,2023-06-28,9:50:19 PM,3,Astoria,70,1,3.25,3.25,Bakery,Scone,Cranberry Scone,Not Defined,June,Wednesday,12,6,2
146595,2023-06-28,10:50:19 PM,8,Hell's Kitchen,70,1,3.25,3.25,Bakery,Scone,Cranberry Scone,Not Defined,June,Wednesday,10,6,2
146754,2023-06-28,11:50:19 PM,8,Hell's Kitchen,70,1,3.25,3.25,Bakery,Scone,Cranberry Scone,Not Defined,June,Wednesday,12,6,2
146917,2023-06-28,12:50:19 AM,8,Hell's Kitchen,70,1,3.25,3.25,Bakery,Scone,Cranberry Scone,Not Defined,June,Wednesday,14,6,2
147027,2023-06-28,1:50:19 AM,8,Hell's Kitchen,70,1,3.25,3.25,Bakery,Scone,Cranberry Scone,Not Defined,June,Wednesday,15,6,2
147150,2023-06-28,2:50:19 AM,8,Hell's Kitchen,70,1,3.25,3.25,Bakery,Scone,Cranberry Scone,Not Defined,June,Wednesday,17,6,2
147279,2023-06-28,3:50:19 AM,8,Hell's Kitchen,70,1,3.25,3.25,Bakery,Scone,Cranberry Scone,Not Defined,June,Wednesday,18,6,2
147309,2023-06-28,4:50:19 AM,8,Hell's Kitchen,70,1,3.25,3.25,Bakery,Scone,Cranberry Scone,Not Defined,June,Wednesday,19,6,2
146623,2023-06-28,5:50:19 AM,8,Hell's Kitchen,78,1,4.5,4.5,Bakery,Scone,Scottish Cream Scone,Not Defined,June,Wednesday,11,6,2
146933,2023-06-28,6:50:19 AM,8,Hell's Kitchen,78,1,4.5,4.5,Bakery,Scone,Scottish Cream Scone,Not Defined,June,Wednesday,14,6,2
146953,2023-06-28,7:50:19 AM,8,Hell's Kitchen,78,1,4.5,4.5,Bakery,Scone,Scottish Cream Scone,Not Defined,June,Wednesday,14,6,2
147154,2023-06-28,8:50:19 AM,8,Hell's Kitchen,78,1,4.5,4.5,Bakery,Scone,Scottish Cream Scone,Not Defined,June,Wednesday,17,6,2
147170,2023-06-28,9:50:19 AM,8,Hell's Kitchen,78,1,4.5,4.5,Bakery,Scone,Scottish Cream Scone,Not Defined,June,Wednesday,17,6,2
147293,2023-06-28,10:50:19 AM,8,Hell's Kitchen,78,1,4.5,4.5,Bakery,Scone,Scottish Cream Scone,Not Defined,June,Wednesday,19,6,2
146442,2023-06-28,11:50:19 AM,5,Lower Manhattan,78,1,4.5,4.5,Bakery,Scone,Scottish Cream Scone,Not Defined,June,Wednesday,9,6,2
146494,2023-06-28,12:50:19 PM,5,Lower Manhattan,78,1,4.5,4.5,Bakery,Scone,Scottish Cream Scone,Not Defined,June,Wednesday,9,6,2
146703,2023-06-28,1:50:19 PM,5,Lower Manhattan,78,1,4.5,4.5,Bakery,Scone,Scottish Cream Scone,Not Defined,June,Wednesday,12,6,2
147217,2023-06-28,2:50:19 PM,5,Lower Manhattan,78,1,4.5,4.5,Bakery,Scone,Scottish Cream Scone,Not Defined,June,Wednesday,17,6,2
146444,2023-06-28,3:50:19 PM,3,Astoria,78,1,4.5,4.5,Bakery,Scone,Scottish Cream Scone,Not Defined,June,Wednesday,9,6,2
147268,2023-06-28,4:50:19 PM,3,Astoria,78,1,4.5,4.5,Bakery,Scone,Scottish Cream Scone,Not Defined,June,Wednesday,18,6,2
146542,2023-06-28,5:50:19 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Wednesday,10,6,2
146888,2023-06-28,6:50:19 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Wednesday,14,6,2
146930,2023-06-28,7:50:19 PM,5,Lower Manhattan,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Wednesday,14,6,2
146393,2023-06-28,8:50:19 PM,8,Hell's Kitchen,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Wednesday,8,6,2
146992,2023-06-28,9:50:19 PM,8,Hell's Kitchen,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Wednesday,15,6,2
147070,2023-06-28,10:50:19 PM,8,Hell's Kitchen,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Wednesday,16,6,2
147284,2023-06-28,11:50:19 PM,8,Hell's Kitchen,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Wednesday,18,6,2
147303,2023-06-28,12:50:19 AM,8,Hell's Kitchen,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Wednesday,19,6,2
146406,2023-06-28,1:50:19 AM,3,Astoria,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Wednesday,8,6,2
146568,2023-06-28,2:50:19 AM,3,Astoria,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Wednesday,10,6,2
146628,2023-06-28,3:50:19 AM,3,Astoria,59,1,4.5,4.5,Drinking Chocolate,Hot chocolate,Dark chocolate,Large,June,Wednesday,11,6,2
147482,2023-06-29,4:50:19 AM,3,Astoria,45,1,3,3,Tea,Brewed herbal tea,Peppermint,Large,June,Thursday,9,6,3
147520,2023-06-29,5:50:19 AM,3,Astoria,45,1,3,3,Tea,Brewed herbal tea,Peppermint,Large,June,Thursday,9,6,3
147792,2023-06-29,6:50:19 AM,3,Astoria,45,1,3,3,Tea,Brewed herbal tea,Peppermint,Large,June,Thursday,12,6,3
148043,2023-06-29,7:50:19 AM,3,Astoria,45,1,3,3,Tea,Brewed herbal tea,Peppermint,Large,June,Thursday,16,6,3
148169,2023-06-29,8:50:19 AM,5,Lower Manhattan,45,1,3,3,Tea,Brewed herbal tea,Peppermint,Large,June,Thursday,17,6,3
147488,2023-06-29,9:50:19 AM,8,Hell's Kitchen,45,1,3,3,Tea,Brewed herbal tea,Peppermint,Large,June,Thursday,9,6,3
148018,2023-06-29,10:50:19 AM,8,Hell's Kitchen,45,1,3,3,Tea,Brewed herbal tea,Peppermint,Large,June,Thursday,15,6,3
147370,2023-06-29,11:50:19 AM,5,Lower Manhattan,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Thursday,7,6,3
147536,2023-06-29,12:50:19 PM,5,Lower Manhattan,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Thursday,9,6,3
147665,2023-06-29,1:50:19 PM,3,Astoria,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Thursday,11,6,3
147800,2023-06-29,2:50:19 PM,3,Astoria,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Thursday,13,6,3
148124,2023-06-29,3:50:19 PM,3,Astoria,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Thursday,16,6,3
148206,2023-06-29,4:50:19 PM,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Thursday,17,6,3
148219,2023-06-29,5:50:19 PM,8,Hell's Kitchen,43,1,3,3,Tea,Brewed herbal tea,Lemon Grass,Large,June,Thursday,17,6,3
147874,2023-06-29,6:50:19 PM,3,Astoria,51,1,3,3,Tea,Brewed Black tea,Earl Grey,Large,June,Thursday,13,6,3
148077,2023-06-29,7:50:19 PM,3,Astoria,51,1,3,3,Tea,Brewed Black tea,Earl Grey,Large,June,Thursday,16,6,3
148309,2023-06-29,8:50:19 PM,3,Astoria,51,1,3,3,Tea,Brewed Black tea,Earl Grey,Large,June,Thursday,19,6,3
147428,2023-06-29,9:50:19 PM,8,Hell's Kitchen,51,1,3,3,Tea,Brewed Black tea,Earl Grey,Large,June,Thursday,8,6,3
147629,2023-06-29,10:50:19 PM,8,Hell's Kitchen,51,1,3,3,Tea,Brewed Black tea,Earl Grey,Large,June,Thursday,10,6,3
147873,2023-06-29,11:50:19 PM,8,Hell's Kitchen,51,1,3,3,Tea,Brewed Black tea,Earl Grey,Large,June,Thursday,13,6,3
147688,2023-06-29,12:50:19 AM,5,Lower Manhattan,51,1,3,3,Tea,Brewed Black tea,Earl Grey,Large,June,Thursday,11,6,3
147781,2023-06-29,1:50:19 AM,5,Lower Manhattan,51,1,3,3,Tea,Brewed Black tea,Earl Grey,Large,June,Thursday,12,6,3
147881,2023-06-29,2:50:19 AM,5,Lower Manhattan,51,1,3,3,Tea,Brewed Black tea,Earl Grey,Large,June,Thursday,13,6,3
147970,2023-06-29,3:50:19 AM,5,Lower Manhattan,51,1,3,3,Tea,Brewed Black tea,Earl Grey,Large,June,Thursday,15,6,3
147398,2023-06-29,4:50:19 AM,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,June,Thursday,8,6,3
147694,2023-06-29,5:50:19 AM,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,June,Thursday,11,6,3
148215,2023-06-29,6:50:19 AM,8,Hell's Kitchen,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,June,Thursday,17,6,3
147609,2023-06-29,7:50:19 AM,5,Lower Manhattan,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,June,Thursday,10,6,3
147978,2023-06-29,8:50:19 AM,5,Lower Manhattan,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,June,Thursday,15,6,3
148231,2023-06-29,9:50:19 AM,5,Lower Manhattan,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,June,Thursday,17,6,3
147454,2023-06-29,10:50:19 AM,3,Astoria,49,1,3,3,Tea,Brewed Black tea,English Breakfast,Large,June,Thursday,8,6,3
